Date exported;Status;Employee number (salary administration);Branch;Hour Code;Journey date;Journey Distance;Distance Unit of Measure;Mobility type;Travel route;Fuel type
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45562;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45561;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45561;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45553;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45553;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45546;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45546;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45568;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45568;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45566;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45566;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45559;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45559;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45558;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45558;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45554;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45554;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45552;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45552;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45547;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45547;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45545;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45545;59;km;Public Transport;Home <> Client;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45541;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000696;VANL;VANL - BAM - IDO Residential - BAM Self-billing;45541;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000242;VANL;VANL - Belastingdienst - MDM - Seven Stars;45574;80;km;Personal Car;Home <> Client;
45602;Exported;00000242;VANL;VANL - Belastingdienst - MDM - Seven Stars;45574;80;km;Personal Car;Home <> Client;
45602;Exported;00000422;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45575;40;km;Public Transport;Home <> Client;
45602;Exported;00000422;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45575;40;km;Public Transport;Home <> Client;
45602;Exported;00000743;VANL;VANL - NCG - NCG - Investment;45551;200;km;Public Transport;Home <> Client;
45602;Exported;00000743;VANL;VANL - NCG - NCG - Investment;45550;200;km;Public Transport;Home <> Client;
45602;Exported;00000604;VANL;VANL - DAS Rechtsbijstand - Appian Pilot - DAS Rechtsbijstand Hourly;45575;77;km;Public Transport;Home <> Client;
45602;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45575;14;km;Bicycle or Walking;Home <> Client;
45602;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45575;14;km;Bicycle or Walking;Home <> Client;
45602;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45574;14;km;Bicycle or Walking;Home <> Client;
45602;Exported;00000650;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45574;14;km;Bicycle or Walking;Home <> Client;
45602;Exported;00000833;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45575;38;km;Public Transport;Home <> Client;
45602;Exported;00000833;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45575;38;km;Public Transport;Home <> Client;
45602;Exported;00000645;VANL;VANL - Valcon NL - Langdurig Ziek Reintegratie - Valcon NL Uncharged;45575;42;km;Personal Car;Home <> Valcon Office;
45602;Exported;00000576;VANL;VANL - Rabobank - Chain Housing Transformatie 2024 - Magnit Self-billing;45575;50;km;Public Transport;Home <> Client;
45602;Exported;00000576;VANL;VANL - Rabobank - Chain Housing Transformatie 2024 - Magnit Self-billing;45575;100;km;Public Transport;Home <> Client;
45602;Exported;00000894;VANL;VANL - Alliander - Gericht Opleiden - Staffing MS Self-billing;45575;64;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000813;VANL;VANL - IMG - Bemensing Schade Expertise en Herstel - Galan Hourly;45575;190;km;Public Transport;Home <> Client;
45602;Exported;00000887;VANL;VANL - Valcon NL - Data Academy - Valcon NL Uncharged;45575;182;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000475;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45575;70;km;Public Transport;Home <> Client;
45602;Exported;00000475;VANL;VANL - BAM - BI Competence Center - BAM Self-billing;45575;70;km;Public Transport;Home <> Client;
45602;Exported;00000880;VANL;VANL - BAM - BAM Algemeen - BAM Investment;45575;75;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000880;VANL;VANL - BAM - BAM Algemeen - BAM Investment;45573;75;km;Public Transport;Home <> Client;
45602;Exported;00000046;VANL;VANL - DAS Rechtsbijstand - Appian Pilot - DAS Rechtsbijstand Hourly;45575;40;km;Personal Car;Home <> Client;
45602;Exported;00000046;VANL;VANL - DAS Rechtsbijstand - Appian Pilot - DAS Rechtsbijstand Hourly;45575;41;km;Personal Car;Home <> Client;
45602;Exported;00000790;VANL;VANL - Belastingdienst - MDM - Seven Stars;45575;5;km;Personal Car;Home <> Valcon Office;
45602;Exported;00000790;VANL;VANL - Belastingdienst - MDM - Seven Stars;45575;80;km;Personal Car;Home <> Client;
45602;Exported;00000723;VANL;VANL - Belastingdienst - Implementatiemanager KOT - AEF Hourly;45575;156;km;Public Transport;Home <> Client;
45602;Exported;00000723;VANL;VANL - Belastingdienst - Implementatiemanager KOT - AEF Hourly;45575;156;km;Public Transport;Home <> Client;
45602;Exported;00000723;VANL;VANL - Belastingdienst - Implementatiemanager KOT - AEF Hourly;45574;45;km;Public Transport;Home <> Client;
45602;Exported;00000728;VANL;VANL - BAM - BAM Schiphol - BAM Self-billing;45572;25;km;Public Transport;Home <> Client;
45602;Exported;00000728;VANL;VANL - BAM - BAM Schiphol - BAM Self-billing;45572;25;km;Public Transport;Home <> Client;
45602;Exported;00000728;VANL;VANL - BAM - BAM Schiphol - BAM Self-billing;45573;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000728;VANL;VANL - BAM - BAM Schiphol - BAM Self-billing;45573;49;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000728;VANL;VANL - BAM - BAM Schiphol - BAM Self-billing;45574;25;km;Public Transport;Home <> Client;
45602;Exported;00000728;VANL;VANL - BAM - BAM Schiphol - BAM Self-billing;45574;25;km;Public Transport;Home <> Client;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45574;237;km;Public Transport;Home <> Client;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45573;233;km;Public Transport;Home <> Client;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45569;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45569;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45567;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45567;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45566;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - NCG - NCG - Investment;45566;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - Alliander - Gericht Opleiden - Alliander Investment;45562;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - Alliander - Gericht Opleiden - Alliander Investment;45562;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - Alliander - Gericht Opleiden - Alliander Investment;45558;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000866;VANL;VANL - Alliander - Gericht Opleiden - Alliander Investment;45558;58;km;Public Transport;Home <> Valcon Office;
45602;Exported;10115577;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45573;20;km;Bicycle or Walking;Home <> Valcon Office;
45602;Exported;10115577;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45573;4;km;Bicycle or Walking;Valcon Office <> Client;
45602;Exported;10115577;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45573;15;km;Bicycle or Walking;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45566;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45566;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45561;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45561;94;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45560;94;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45560;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45559;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45559;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - Valcon - Power Platform Internal - Valcon Uncharged;45555;37;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000702;VANL;VANL - Valcon - Power Platform Internal - Valcon Uncharged;45555;91;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45553;94;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45553;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45552;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - WB ESG PowerApps - Manpower Self-billing;45552;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - Valcon - Power Platform Internal - Valcon Uncharged;45547;37;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000702;VANL;VANL - Valcon - Power Platform Internal - Valcon Uncharged;45547;91;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000702;VANL;VANL - ING - Onboardings - ING Investment;45546;94;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - Onboardings - ING Investment;45546;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - Onboardings - ING Investment;45545;8;km;Public Transport;Home <> Client;
45602;Exported;00000702;VANL;VANL - ING - Onboardings - ING Investment;45545;8;km;Public Transport;Home <> Client;
45602;Exported;00000653;VANL;VANL - Alliander - SRM Sourcing - Alliander Investment;45554;108;km;Public Transport;Home <> Client;
45602;Exported;00000653;VANL;VANL - Alliander - SRM Sourcing - Alliander Investment;45554;75;km;Public Transport;Valcon Office <> Client;
45602;Exported;00000653;VANL;VANL - Alliander - SRM Sourcing - Alliander Investment;45554;44;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000786;VANL;VANL - BDR Thermea Group - BDR Thermea Group BI 2024 - BDR Thermea Group Hourly grouped;45574;60;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000786;VANL;VANL - BDR Thermea Group - BDR Thermea Group BI 2024 - BDR Thermea Group Hourly grouped;45574;60;km;Public Transport;Home <> Valcon Office;
45602;Exported;00000798;VANL;VANL - Salta Group - Digitaal Studenten Dossier - Salta Group Hourly grouped;45573;58;km;Personal Car;Home <> Client;
45602;Exported;00000798;VANL;VANL - Salta Group - Digitaal Studenten Dossier - Salta Group Hourly grouped;45572;58;km;Personal Car;Home <> Client;
45602;Exported;00000422;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45573;40;km;Public Transport;Home <> Client;
45602;Exported;00000422;VANL;VANL - de Volksbank - Finance Data Warehouse 2.0 - de Volksbank Hourly;45573;40;km;Public Transport;Home <> Client;
45602;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45574;90;km;Personal Car;Home <> Valcon Office;
45602;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45574;90;km;Personal Car;Home <> Valcon Office;
45602;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45573;130;km;Personal Car;Home <> Client;
45602;Exported;00000155;VANL;VANL - Valcon NL - Partner - Valcon NL Uncharged;45573;130;km;Personal Car;Home <> Client;
45602;Exported;00000894;VANL;VANL - Alliander - Gericht Opleiden - Staffing MS Self-billing;45574;30;km;Public Transport;Home <> Client;
45602;Exported;10115560;VANL;VANL - EBN - Mendix DevOps - EBN Hourly grouped;45574;42;km;Personal Car;Home <> Client;
45602;Exported;10115560;VANL;VANL - EBN - Mendix DevOps - EBN Hourly grouped;45574;42;km;Personal Car;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45561;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45559;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45538;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45538;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45533;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45531;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45526;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45524;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45519;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45517;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45512;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45511;60;km;Public Transport;Home <> Client;
45602;Exported;00000340;VANL;VANL - Schiphol - SSE Data Insight Bordercontrol - Magnit Self-billing;45510;60;km;Public Transport;Home <> Client;
45602;Exported;00000734;VANL;VANL - NCG - Stad & Ommeland - JS Consultancy Self-billing;45573;169;km;Personal Car;Home <> Client;
45602;Exported;00000734;VANL;VANL - NCG - Stad & Ommeland - JS Consultancy Self-billing;45573;27;km;Personal Car;Valcon Office <> Client;
45602;Exported;00000734;VANL;VANL - NCG - Stad & Ommeland - JS Consultancy Self-billing;45573;201;km;Personal Car;Home <> Client;
45602;Exported;00000734;VANL;VANL - NCG - Stad & Ommeland - JS Consultancy Self-billing;45572;40;km;Personal Car;Home <> Valcon Office;
45602;Exported;00000734;VANL;VANL - NCG - Stad & Ommeland - JS Consultancy Self-billing;45572;40;km;Personal Car;Home <> Valcon Office;
45602;Exported;00000723;VANL;VANL - Belastingdienst - Implementatiemanager KOT - AEF Hourly;45574;45;km;Public Transport;Home <> Client;
